id,product,quantity,price,date,address,sex,age,age_group
220075,Snazzy Hair Clips (3 Pack),1,5.3,09/07/20 16:44,"931 11th St, Baton Rouge, LA 70808",F,30,2
220076,Wireless Phone Charger,1,42.42,09/08/20 21:51,"589 7th St, Sacramento, CA 94203",M,20,1
220077,Wireless Phone Charger,1,42.42,09/12/20 13:37,"632 Lincoln Way, Sacramento, CA 94203",F,59,3
220078,AA Batteries (12 Pack),1,11.95,09/14/20 16:02,"478 3rd Blvd, Minneapolis, MN 55111",F,83,4
220079,Sun Hat,1,24.96,09/30/20 15:06,"268 9th Way, Sacramento, CA 94203",M,39,2
220080,Bike Helmet,1,27.95,09/16/20 11:22,"973 North St, Miami, FL 33133",M,32,2
220081,Bungee Cords (10 Pack),2,11.45,09/30/20 11:53,"371 5th Ave, Miami, FL 33133",M,22,1
220082,Bungee Cords (10 Pack),1,11.45,09/06/20 19:34,"235 10th Rd, Sacramento, CA 94203",M,18,1
220083,Sun Hat,1,24.96,09/19/20 12:08,"480 Bell Rd, Sacramento, CA 94203",F,23,1
220084,Noahs Arc Soundbar,1,799,09/22/20 13:36,"258 11th Ave, Chicago, IL 60007",F,49,3
220085,AA Batteries (12 Pack),1,11.95,09/06/20 12:30,"398 4th Lane, New York City, NY 10001",F,73,4
220086,AA Batteries (12 Pack),1,11.95,09/08/20 13:31,"499 Bell Blvd, Miami, FL 33133",M,78,4
220087,Shooter Video Game,1,59.99,09/09/20 13:12,"783 Dogwood St, Las Vegas, NV 88901",M,56,3
220088,Wireless Phone Charger,1,42.42,09/12/20 11:49,"75 8th Rd, Chicago, IL 60007",F,31,2
220089,Sun Hat,1,24.96,09/17/20 17:10,"288 South Rd, New York City, NY 10001",M,57,3
220090,Shower Grab Bar,1,34.98,09/20/20 16:21,"263 2nd St, New York City, NY 10001",F,21,1
220091,Bungee Cords (10 Pack),1,11.45,09/12/20 12:33,"526 Lincoln Rd, Las Vegas, NV 88901",M,74,4
220092,Bungee Cords (10 Pack),1,11.45,09/24/20 18:36,"667 3rd St, Las Vegas, NV 88901",F,73,4
220093,AA Batteries (12 Pack),1,11.95,09/21/20 15:42,"154 Redwood Rd, Baton Rouge, LA 70808",M,22,1
220094,AA Batteries (12 Pack),1,11.95,09/14/20 08:15,"563 Redwood Court, Las Vegas, NV 88901",M,36,2
220095,AA Batteries (12 Pack),1,11.95,09/09/20 08:57,"990 9th Rd, Denver, CO 80259",F,54,3
220096,Hair Curler,1,93.31,09/26/20 22:34,"723 8th St, New York City, NY 10001",F,27,2
220096,Snazzy Hair Clips (3 Pack),1,5.3,09/26/20 22:34,"723 8th St, New York City, NY 10001",F,27,2
220096,Milky Mama Nursing Cover,1,20,09/26/20 22:34,"723 8th St, New York City, NY 10001",F,27,2
220097,Wireless Phone Charger,1,42.42,09/30/20 09:34,"780 11th St, Chicago, IL 60007",F,76,4
220098,Cherry & Oliver Pitter,1,15.49,09/19/20 14:07,"211 12th Rd, Miami, FL 33133",F,49,3
220099,Mechanical Scale,1,38.88,09/25/20 20:51,"806 10th St, Minneapolis, MN 55111",M,86,4
220100,Vuvuzela,2,4.99,09/21/20 13:33,"620 10th Ave, Omaha, NE 68007",M,23,1
220101,Snazzy Hair Clips (3 Pack),1,5.3,09/02/20 17:00,"180 South Rd, Chicago, IL 60007",F,89,4
220102,Wireless Phone Charger,1,42.42,09/13/20 19:20,"724 South St, New York City, NY 10001",M,42,3
220103,Wireless Phone Charger,1,42.42,09/17/20 20:41,"960 Dogwood Rd, Minneapolis, MN 55111",M,46,3
220104,Vuvuzela,1,4.99,09/25/20 18:04,"777 Chestnut Way, Minneapolis, MN 55111",M,32,2
220105,Snazzy Hair Clips (3 Pack),2,5.3,09/17/20 21:59,"174 Chestnut Rd, Miami, FL 33133",M,22,1
220106,Craft Scissors (8 Pack),1,36,09/17/20 19:39,"685 Cypress Rd, Las Vegas, NV 88901",M,28,2
220107,Snazzy Hair Clips (3 Pack),1,5.3,09/18/20 18:10,"303 Sunset St, New York City, NY 10001",F,22,1
220108,Hair Curler,1,93.31,09/07/20 14:59,"755 Chestnut St, Denver, CO 80259",F,44,3
220109,Snazzy Hair Clips (3 Pack),3,5.3,09/24/20 13:37,"860 MLK Lane, Miami, FL 33133",F,38,2
220110,AA Batteries (12 Pack),1,11.95,09/26/20 17:45,"288 11th Rd, Sacramento, CA 94203",M,41,3
220110,AA Batteries (12 Pack),1,11.95,09/26/20 17:45,"288 11th Rd, Sacramento, CA 94203",M,41,3
220111,Bungee Cords (10 Pack),1,11.45,09/25/20 10:58,"327 Lincoln Rd, Sacramento, CA 94203",F,19,1
220112,Mechanical Scale,1,38.88,09/16/20 19:45,"723 Cypress Way, Baton Rouge, LA 70808",F,48,3
220113,Shooter Video Game,1,59.99,09/02/20 00:24,"473 1st St, Denver, CO 80259",M,18,1
220114,Knee High Boots,1,129.2,09/18/20 21:52,"490 12th Rd, Minneapolis, MN 55111",F,89,4
220115,Sun Hat,1,24.96,09/30/20 13:23,"744 13th St, Minneapolis, MN 55111",F,39,2
220116,Vuvuzela,1,4.99,09/20/20 18:45,"116 13th St, Las Vegas, NV 88901",M,22,1
220117,Bungee Cords (10 Pack),1,11.45,09/12/20 07:22,"349 Bell Court, Minneapolis, MN 55111",M,48,3
220117,Earthworm Fishing Lure (32 Pack),1,7.28,09/12/20 07:22,"349 Bell Court, Minneapolis, MN 55111",M,48,3
220118,Bungee Cords (10 Pack),1,11.45,09/09/20 00:02,"194 South Court, Las Vegas, NV 88901",M,77,4
220119,Hair Curler,1,93.31,09/01/20 17:41,"593 1st Blvd, Las Vegas, NV 88901",F,38,2
220120,Snazzy Hair Clips (3 Pack),1,5.3,09/05/20 19:02,"396 1st Rd, Chicago, IL 60007",F,63,4
220121,Shooter Video Game,1,59.99,09/28/20 18:03,"836 1st Ave, Chicago, IL 60007",F,25,1
220122,Bungee Cords (10 Pack),1,11.45,09/06/20 09:49,"70 Main Ave, New York City, NY 10001",M,45,3
220122,Tub of 50 Marbles,1,17.75,09/06/20 09:49,"70 Main Ave, New York City, NY 10001",M,45,3
220123,Shooter Video Game,1,59.99,09/26/20 00:58,"954 5th Rd, New York City, NY 10001",M,82,4
220124,AA Batteries (12 Pack),1,11.95,09/26/20 00:45,"780 MLK Dr, Miami, FL 33133",F,31,2
220125,Shooter Video Game,1,59.99,09/16/20 19:50,"479 4th Dr, New York City, NY 10001",M,25,1
220126,Knee High Boots,1,129.2,09/22/20 13:16,"404 5th Rd, Las Vegas, NV 88901",M,79,4
220127,Wireless Phone Charger,1,42.42,09/18/20 05:27,"29 1st St, Minneapolis, MN 55111",M,18,1
220128,Velcro Shoes,1,43.16,09/25/20 13:46,"377 10th Dr, Las Vegas, NV 88901",M,64,4
220129,AA Batteries (12 Pack),3,11.95,09/18/20 13:59,"687 Ridge St, Chicago, IL 60007",F,53,3
220130,Wireless Phone Charger,1,42.42,09/13/20 20:30,"704 12th St, New York City, NY 10001",M,19,1
220131,Shooter Video Game,1,59.99,09/09/20 15:09,"975 7th Blvd, Baton Rouge, LA 70808",M,57,3
220132,Craft Scissors (8 Pack),1,36,09/16/20 20:16,"685 8th Way, Minneapolis, MN 55111",F,30,2
220133,Velcro Shoes,1,43.16,09/22/20 10:55,"873 10th Rd, Sacramento, CA 94203",M,81,4
220134,Snazzy Hair Clips (3 Pack),1,5.3,09/08/20 08:29,"630 North Ave, New York City, NY 10001",M,51,3
220135,Sun Hat,1,24.96,09/26/20 16:53,"927 West Way, Miami, FL 33133",F,88,4
220136,Shower Grab Bar,1,34.98,09/09/20 14:16,"223 Dogwood Ave, New York City, NY 10001",F,21,1
220137,Wireless Phone Charger,1,42.42,09/06/20 21:31,"511 Lincoln Rd, Denver, CO 80259",F,60,3
220138,Wireless Phone Charger,1,42.42,09/21/20 22:57,"42 10th Ave, Sacramento, CA 94203",F,75,4
220139,Snazzy Hair Clips (3 Pack),1,5.3,09/01/20 12:44,"683 Bell Rd, Omaha, NE 68007",F,54,3
220140,Knee High Boots,1,129.2,09/15/20 22:41,"462 Sunset Blvd, Chicago, IL 60007",F,67,4
220141,AA Batteries (12 Pack),1,11.95,09/26/20 12:30,"972 3rd Rd, Miami, FL 33133",M,54,3
220142,AA Batteries (12 Pack),1,11.95,09/19/20 19:20,"540 MLK Lane, Chicago, IL 60007",M,21,1
220143,Sun Hat,1,24.96,09/30/20 01:03,"746 5th Rd, Las Vegas, NV 88901",M,84,4
220144,AA Batteries (12 Pack),1,11.95,09/18/20 22:18,"726 1st Rd, Minneapolis, MN 55111",M,53,3
220145,Wireless Phone Charger,1,42.42,09/04/20 19:45,"739 West Rd, New York City, NY 10001",F,28,2
220146,Velcro Shoes,1,43.16,09/21/20 08:23,"606 Washington Ave, Miami, FL 33133",M,65,4
220147,Wireless Phone Charger,1,42.42,09/02/20 12:11,"206 11th Ave, Chicago, IL 60007",F,38,2
220148,Craft Scissors (8 Pack),1,36,09/13/20 16:43,"121 Cypress Rd, Las Vegas, NV 88901",M,68,4
220149,Sun Hat,1,24.96,09/10/20 09:58,"963 1st Lane, Las Vegas, NV 88901",F,45,3
220150,Wireless Phone Charger,1,42.42,09/25/20 08:41,"968 Sunset Way, Minneapolis, MN 55111",F,18,1
220151,Shooter Video Game,1,59.99,09/27/20 13:44,"801 Dogwood St, Baton Rouge, LA 70808",M,42,3
220152,AA Batteries (12 Pack),1,11.95,09/11/20 23:39,"769 2nd Rd, Las Vegas, NV 88901",F,63,4
220153,AA Batteries (12 Pack),1,11.95,09/25/20 07:10,"28 Lincoln St, Chicago, IL 60007",F,78,4
220154,Shooter Video Game,1,59.99,09/03/20 18:40,"332 13th Blvd, Miami, FL 33133",M,23,1
220155,Craft Scissors (8 Pack),1,36,09/16/20 12:14,"56 Washington St, New York City, NY 10001",M,30,2
220156,Snazzy Hair Clips (3 Pack),1,5.3,09/25/20 15:43,"4 Washington Lane, Chicago, IL 60007",M,51,3
220157,Tub of 50 Marbles,1,17.75,09/11/20 20:17,"102 Ridge Blvd, Sacramento, CA 94203",F,18,1
220158,Shooter Video Game,1,59.99,09/10/20 15:21,"921 9th Rd, Sacramento, CA 94203",M,67,4
220159,Milky Mama Nursing Cover,1,20,09/18/20 10:48,"365 Chestnut Ave, Miami, FL 33133",F,27,2
220160,Sun Hat,1,24.96,09/14/20 14:06,"658 Main Ave, Chicago, IL 60007",M,84,4
220161,Noahs Arc Soundbar,1,799,09/14/20 10:03,"880 Redwood Rd, Sacramento, CA 94203",F,40,2
220162,Snazzy Hair Clips (3 Pack),1,5.3,09/21/20 09:11,"511 6th Blvd, Miami, FL 33133",F,23,1
220163,Vuvuzela,1,4.99,09/14/20 17:22,"683 1st Ave, New York City, NY 10001",F,26,2
220164,Milky Mama Nursing Cover,1,20,09/07/20 18:15,"67 Knoll St, New York City, NY 10001",F,19,1
220165,Velcro Shoes,1,43.16,09/27/20 20:15,"373 5th St, Sacramento, CA 94203",M,48,3
220166,Shooter Video Game,1,59.99,09/08/20 14:18,"793 Dogwood Dr, Chicago, IL 60007",F,38,2
220167,AA Batteries (12 Pack),1,11.95,09/28/20 08:58,"340 11th St, Denver, CO 80259",M,73,4
220168,Shooter Video Game,1,59.99,09/20/20 02:22,"915 Redwood St, Chicago, IL 60007",M,23,1
220169,AA Batteries (12 Pack),1,11.95,09/26/20 23:18,"581 3rd Lane, Baton Rouge, LA 70808",F,21,1
220170,Sun Hat,1,24.96,09/30/20 21:57,"402 1st Rd, Omaha, NE 68007",M,28,2
220171,Shooter Video Game,1,59.99,09/26/20 14:28,"184 4th Rd, Las Vegas, NV 88901",F,24,1
220172,Shooter Video Game,1,59.99,09/04/20 18:38,"649 North Rd, New York City, NY 10001",M,19,1
220173,Wireless Phone Charger,1,42.42,09/17/20 14:10,"377 Washington St, New York City, NY 10001",F,26,2
220174,Snazzy Hair Clips (3 Pack),1,5.3,09/23/20 05:53,"853 2nd Way, Miami, FL 33133",M,55,3
220175,Bungee Cords (10 Pack),1,11.45,09/02/20 13:09,"530 3rd Ave, Miami, FL 33133",M,19,1
220176,Bungee Cords (10 Pack),1,11.45,09/30/20 11:07,"877 9th Way, New York City, NY 10001",M,40,2
220177,Bungee Cords (10 Pack),1,11.45,09/13/20 11:13,"275 10th Rd, New York City, NY 10001",F,44,3
220178,Craft Scissors (8 Pack),1,36,09/28/20 20:27,"186 Bell Way, Baton Rouge, LA 70808",M,54,3
220178,Tub of 50 Marbles,1,17.75,09/28/20 20:27,"186 Bell Way, Baton Rouge, LA 70808",M,54,3
220179,Vuvuzela,1,4.99,09/13/20 22:25,"585 12th Rd, Omaha, NE 68007",F,22,1
220180,Tub of 50 Marbles,1,17.75,09/01/20 09:40,"625 2nd Lane, Omaha, NE 68007",F,39,2
220181,Sun Hat,1,24.96,09/11/20 15:49,"714 Knoll Ave, New York City, NY 10001",F,62,4
220182,Wireless Phone Charger,1,42.42,09/11/20 08:14,"745 Virginia St, Sacramento, CA 94203",F,18,1
220183,Wireless Phone Charger,1,42.42,09/28/20 17:21,"353 6th Rd, Baton Rouge, LA 70808",F,22,1
220184,Wireless Phone Charger,1,42.42,09/21/20 19:00,"329 13th Rd, Minneapolis, MN 55111",M,49,3
220185,Shooter Video Game,1,59.99,09/28/20 02:00,"98 Dogwood Court, Baton Rouge, LA 70808",F,28,2
220186,Sun Hat,1,24.96,09/27/20 11:25,"23 Cypress St, New York City, NY 10001",M,22,1
220187,Wireless Phone Charger,1,42.42,09/05/20 21:04,"469 Redwood St, New York City, NY 10001",M,39,2
220188,AA Batteries (12 Pack),1,11.95,09/13/20 12:01,"388 South St, Minneapolis, MN 55111",F,24,1
220189,Shower Grab Bar,1,34.98,09/08/20 23:51,"26 7th Lane, Chicago, IL 60007",M,86,4
220190,AA Batteries (12 Pack),1,11.95,09/02/20 14:24,"260 Main St, Sacramento, CA 94203",F,48,3
220191,Bike Helmet,1,27.95,09/16/20 18:07,"381 3rd Way, New York City, NY 10001",F,35,2
220192,Milky Mama Nursing Cover,1,20,09/04/20 19:04,"582 Main Rd, Baton Rouge, LA 70808",F,57,3
220193,Shooter Video Game,1,59.99,09/16/20 09:37,"641 Dogwood Rd, Denver, CO 80259",M,41,3
220194,Wireless Phone Charger,1,42.42,09/13/20 21:59,"229 Chestnut Lane, Denver, CO 80259",F,79,4
220195,Snazzy Hair Clips (3 Pack),1,5.3,09/04/20 22:28,"824 Chestnut St, New York City, NY 10001",F,19,1
220196,Shooter Video Game,1,59.99,09/30/20 16:55,"259 Bell Rd, Las Vegas, NV 88901",M,24,1
220197,Sun Hat,1,24.96,09/27/20 00:21,"38 8th Rd, New York City, NY 10001",F,24,1
220198,Shower Grab Bar,1,34.98,09/18/20 19:52,"157 Redwood St, Sacramento, CA 94203",F,90,4
220199,Tub of 50 Marbles,1,17.75,09/11/20 09:11,"675 11th St, Denver, CO 80259",F,24,1
220200,Wireless Phone Charger,1,42.42,09/22/20 14:59,"495 Ridge Ave, Sacramento, CA 94203",F,61,4
220201,Velcro Shoes,1,43.16,09/04/20 10:27,"685 4th Ave, Sacramento, CA 94203",M,85,4
220202,Wireless Phone Charger,1,42.42,09/20/20 13:21,"58 6th Rd, Miami, FL 33133",M,87,4
220203,Snazzy Hair Clips (3 Pack),1,5.3,09/25/20 09:19,"293 Knoll Ave, Miami, FL 33133",M,40,2
220204,Sun Hat,1,24.96,09/02/20 15:17,"838 South Rd, Las Vegas, NV 88901",F,44,3
220205,Velcro Shoes,1,43.16,09/23/20 20:02,"202 Knoll Ave, Miami, FL 33133",M,60,3
220205,Shower Grab Bar,1,34.98,09/23/20 20:02,"202 Knoll Ave, Miami, FL 33133",M,60,3
220206,Shooter Video Game,1,59.99,09/19/20 23:33,"593 Chestnut Way, Miami, FL 33133",F,43,3
220207,Hair Curler,1,93.31,09/13/20 16:34,"479 Main Rd, Sacramento, CA 94203",M,32,2
220208,Noahs Arc Soundbar,1,799,09/27/20 09:18,"814 3rd St, Miami, FL 33133",M,82,4
220209,Hair Curler,1,93.31,09/01/20 19:03,"779 Washington Court, Miami, FL 33133",F,66,4
220210,Shooter Video Game,1,59.99,09/30/20 17:22,"750 11th Blvd, Miami, FL 33133",M,19,1
220211,Bungee Cords (10 Pack),1,11.45,09/08/20 00:15,"769 Ridge St, Minneapolis, MN 55111",F,53,3
220212,Shower Grab Bar,1,34.98,09/12/20 19:30,"886 Main Rd, Las Vegas, NV 88901",M,74,4
220213,Wireless Phone Charger,1,42.42,09/05/20 09:39,"353 Virginia Ave, Chicago, IL 60007",M,39,2
220214,Wireless Phone Charger,1,42.42,09/23/20 20:15,"422 Washington St, Las Vegas, NV 88901",M,23,1
220215,AA Batteries (12 Pack),1,11.95,09/06/20 18:07,"248 6th Dr, New York City, NY 10001",M,46,3
220216,Shooter Video Game,1,59.99,09/02/20 11:37,"695 8th Way, Chicago, IL 60007",M,23,1
220216,Velcro Shoes,1,43.16,09/02/20 11:37,"695 8th Way, Chicago, IL 60007",M,23,1
220217,Wireless Phone Charger,1,42.42,09/28/20 11:41,"564 Cypress Blvd, Sacramento, CA 94203",M,62,4
220218,Bike Helmet,1,27.95,09/10/20 09:34,"888 6th St, Denver, CO 80259",M,78,4
220219,Bungee Cords (10 Pack),1,11.45,09/27/20 15:33,"126 Lincoln Rd, Miami, FL 33133",F,30,2
220220,Shooter Video Game,1,59.99,09/30/20 12:52,"72 9th Ave, Chicago, IL 60007",M,23,1
220221,Shooter Video Game,1,59.99,09/27/20 13:34,"578 6th St, Baton Rouge, LA 70808",M,32,2
220222,Wireless Phone Charger,1,42.42,09/24/20 11:02,"342 MLK Blvd, Miami, FL 33133",M,20,1
220223,Cherry & Oliver Pitter,1,15.49,09/13/20 15:01,"958 Dogwood St, Chicago, IL 60007",F,24,1
220224,Knee High Boots,1,129.2,09/23/20 17:53,"918 Washington St, Miami, FL 33133",F,35,2
220225,Shower Grab Bar,1,34.98,09/23/20 12:51,"363 Dogwood Lane, Denver, CO 80259",M,83,4
220226,Velcro Shoes,1,43.16,09/01/20 14:00,"499 South Dr, Las Vegas, NV 88901",M,87,4
220227,Bungee Cords (10 Pack),1,11.45,09/16/20 17:21,"347 MLK Rd, Chicago, IL 60007",M,52,3
220228,Wireless Phone Charger,1,42.42,09/07/20 23:28,"573 Knoll Dr, Chicago, IL 60007",M,25,1
220229,Milky Mama Nursing Cover,1,20,09/11/20 17:22,"356 Virginia Ave, Miami, FL 33133",F,18,1
220230,Snazzy Hair Clips (3 Pack),2,5.3,09/03/20 17:08,"801 Cypress Rd, Sacramento, CA 94203",F,51,3
220231,Wireless Phone Charger,1,42.42,09/26/20 23:23,"114 North Rd, Denver, CO 80259",M,43,3
220232,AA Batteries (12 Pack),1,11.95,09/23/20 22:54,"18 12th Court, Sacramento, CA 94203",F,45,3
220233,Sun Hat,1,24.96,09/29/20 18:45,"1 Cypress Way, Minneapolis, MN 55111",F,34,2
220234,Milky Mama Nursing Cover,1,20,09/18/20 23:22,"481 6th Blvd, Miami, FL 33133",F,38,2
220235,AA Batteries (12 Pack),1,11.95,09/23/20 18:28,"743 Ridge St, Las Vegas, NV 88901",F,28,2
220236,Snazzy Hair Clips (3 Pack),1,5.3,09/11/20 18:47,"553 MLK Rd, Omaha, NE 68007",F,78,4
220237,Velcro Shoes,1,43.16,09/05/20 12:48,"86 Virginia St, Sacramento, CA 94203",M,65,4
220238,Shooter Video Game,1,59.99,09/27/20 16:11,"968 11th Rd, Denver, CO 80259",M,25,1
220239,Shooter Video Game,1,59.99,09/29/20 12:12,"20 Lincoln Blvd, Las Vegas, NV 88901",M,41,3
220240,Wireless Phone Charger,1,42.42,09/16/20 20:19,"120 7th Ave, Denver, CO 80259",M,20,1
220241,Sun Hat,1,24.96,09/13/20 12:22,"304 9th Blvd, Miami, FL 33133",F,73,4
220242,Bike Helmet,1,27.95,09/21/20 18:05,"698 1st Rd, Las Vegas, NV 88901",F,35,2
220243,Craft Scissors (8 Pack),1,36,09/04/20 17:43,"535 11th St, Miami, FL 33133",M,22,1
220244,Bungee Cords (10 Pack),1,11.45,09/18/20 22:34,"781 Chestnut Way, Chicago, IL 60007",M,33,2
220245,Bungee Cords (10 Pack),1,11.45,09/24/20 10:25,"368 9th St, New York City, NY 10001",M,58,3
220246,Craft Scissors (8 Pack),1,36,09/11/20 22:39,"141 11th St, Las Vegas, NV 88901",M,27,2
220246,Earthworm Fishing Lure (32 Pack),2,7.28,09/11/20 22:39,"141 11th St, Las Vegas, NV 88901",M,27,2
220247,Wireless Phone Charger,1,42.42,09/06/20 11:54,"634 4th Way, Chicago, IL 60007",F,89,4
220248,Shooter Video Game,1,59.99,09/08/20 08:06,"506 6th St, Las Vegas, NV 88901",M,38,2
220249,Hair Curler,1,93.31,09/09/20 11:29,"64 Sunset Dr, Denver, CO 80259",F,77,4
220249,AA Batteries (12 Pack),1,11.95,09/09/20 11:29,"64 Sunset Dr, Denver, CO 80259",F,77,4
220250,Sun Hat,1,24.96,09/20/20 12:43,"900 Ridge Blvd, Sacramento, CA 94203",F,58,3
220251,Tub of 50 Marbles,1,17.75,09/23/20 17:29,"106 1st Ave, Sacramento, CA 94203",F,86,4
220252,Sun Hat,1,24.96,09/11/20 16:00,"690 Ridge Way, Chicago, IL 60007",F,50,3
220252,Shower Grab Bar,1,34.98,09/11/20 16:00,"690 Ridge Way, Chicago, IL 60007",F,50,3
220253,Shooter Video Game,1,59.99,09/25/20 00:27,"492 12th St, Minneapolis, MN 55111",M,36,2
220254,Velcro Shoes,1,43.16,09/20/20 18:53,"806 11th Ave, Minneapolis, MN 55111",M,60,3
220255,Wireless Phone Charger,1,42.42,09/19/20 13:02,"628 Chestnut St, Miami, FL 33133",M,27,2
220256,Bike Helmet,1,27.95,09/18/20 11:06,"923 Bell Dr, Denver, CO 80259",F,31,2
220257,Space Cadet Snow Blower,1,1399,09/04/20 00:53,"216 8th St, Miami, FL 33133",M,79,4
220258,Tub of 50 Marbles,2,17.75,09/07/20 14:46,"542 9th Rd, Chicago, IL 60007",F,58,3
220259,AA Batteries (12 Pack),1,11.95,09/12/20 18:11,"811 Virginia St, Las Vegas, NV 88901",F,51,3
220260,AA Batteries (12 Pack),1,11.95,09/11/20 10:00,"17 6th Rd, Sacramento, CA 94203",M,68,4
220261,AA Batteries (12 Pack),1,11.95,09/26/20 16:43,"487 Main Rd, Denver, CO 80259",M,89,4
220262,Shooter Video Game,1,59.99,09/09/20 12:14,"892 Lincoln Blvd, New York City, NY 10001",M,20,1
220263,Sun Hat,1,24.96,09/24/20 14:07,"288 Main Lane, New York City, NY 10001",M,81,4
220264,Bungee Cords (10 Pack),1,11.45,09/04/20 14:03,"136 2nd Way, Chicago, IL 60007",F,23,1
220265,AA Batteries (12 Pack),1,11.95,09/04/20 15:11,"115 2nd Blvd, Las Vegas, NV 88901",M,22,1
220266,Milky Mama Nursing Cover,1,20,09/21/20 13:56,"828 13th Blvd, Chicago, IL 60007",F,18,1
220267,Shooter Video Game,1,59.99,09/22/20 12:58,"786 5th Way, Denver, CO 80259",F,22,1
220268,Bungee Cords (10 Pack),1,11.45,09/13/20 09:34,"538 6th St, New York City, NY 10001",M,36,2
220268,Tub of 50 Marbles,1,17.75,09/13/20 09:34,"538 6th St, New York City, NY 10001",M,36,2
220268,Bike Helmet,1,27.95,09/13/20 09:34,"538 6th St, New York City, NY 10001",M,36,2
220269,Bungee Cords (10 Pack),1,11.45,09/11/20 15:06,"649 Main Ave, Las Vegas, NV 88901",M,65,4
220270,Hair Curler,1,93.31,09/16/20 19:05,"105 9th Rd, Las Vegas, NV 88901",F,76,4
220270,Snazzy Hair Clips (3 Pack),1,5.3,09/16/20 19:05,"105 9th Rd, Las Vegas, NV 88901",F,76,4
220271,AA Batteries (12 Pack),1,11.95,09/04/20 17:37,"85 5th St, New York City, NY 10001",F,25,1
220272,Hair Curler,1,93.31,09/16/20 09:54,"272 6th St, Las Vegas, NV 88901",F,40,2
220272,Snazzy Hair Clips (3 Pack),1,5.3,09/16/20 09:54,"272 6th St, Las Vegas, NV 88901",F,40,2
220273,Bungee Cords (10 Pack),1,11.45,09/28/20 19:06,"892 MLK Rd, Las Vegas, NV 88901",F,89,4
220274,Bungee Cords (10 Pack),1,11.45,09/10/20 18:57,"551 Virginia Rd, Las Vegas, NV 88901",F,32,2
220275,Cherry & Oliver Pitter,1,15.49,09/07/20 19:32,"84 Chestnut Lane, New York City, NY 10001",F,57,3
220276,Sun Hat,1,24.96,09/03/20 23:52,"102 7th Rd, Denver, CO 80259",M,56,3
220277,Wireless Phone Charger,1,42.42,09/13/20 16:34,"948 Knoll Rd, New York City, NY 10001",M,37,2
220278,Sun Hat,1,24.96,09/12/20 23:51,"15 2nd Way, Minneapolis, MN 55111",F,74,4
220279,Snazzy Hair Clips (3 Pack),3,5.3,09/07/20 09:25,"328 North St, Miami, FL 33133",F,46,3
220280,Shooter Video Game,1,59.99,09/18/20 10:11,"645 9th St, Minneapolis, MN 55111",F,32,2
220281,Vuvuzela,1,4.99,09/03/20 03:21,"630 10th Dr, Miami, FL 33133",F,21,1
220282,Shooter Video Game,1,59.99,09/20/20 15:44,"474 South Lane, New York City, NY 10001",M,53,3
220283,Shooter Video Game,1,59.99,09/14/20 00:07,"949 West St, Chicago, IL 60007",F,22,1
220284,Shooter Video Game,1,59.99,09/12/20 18:44,"491 7th Ave, Omaha, NE 68007",M,19,1
220285,Mechanical Scale,1,38.88,09/06/20 11:23,"814 Ridge Rd, Omaha, NE 68007",M,60,3
220286,Milky Mama Nursing Cover,1,20,09/30/20 15:10,"78 MLK St, Chicago, IL 60007",F,63,4
220287,Bungee Cords (10 Pack),1,11.45,09/20/20 11:52,"200 West Dr, New York City, NY 10001",M,77,4
220288,Velcro Shoes,1,43.16,09/02/20 18:24,"163 Washington Dr, Minneapolis, MN 55111",F,57,3
220289,Knee High Boots,1,129.2,09/24/20 00:27,"148 1st Blvd, New York City, NY 10001",F,27,2
220290,Noahs Arc Soundbar,1,799,09/24/20 10:02,"287 Virginia Blvd, Las Vegas, NV 88901",M,28,2
220291,Wireless Phone Charger,1,42.42,09/29/20 21:46,"575 Washington St, Miami, FL 33133",M,30,2
220292,Sun Hat,1,24.96,09/24/20 11:25,"719 11th Blvd, Sacramento, CA 94203",F,38,2
220293,Wireless Phone Charger,1,42.42,09/17/20 08:58,"282 Knoll Rd, Las Vegas, NV 88901",F,36,2
220294,AA Batteries (12 Pack),1,11.95,09/03/20 21:35,"990 Dogwood Dr, New York City, NY 10001",F,18,1
220295,Snazzy Hair Clips (3 Pack),2,5.3,09/03/20 19:07,"388 Bell Ave, Denver, CO 80259",F,59,3
220296,Vuvuzela,1,4.99,09/02/20 08:35,"156 South Way, Chicago, IL 60007",M,41,3
220297,Wireless Phone Charger,1,42.42,09/01/20 23:20,"629 Main Rd, Miami, FL 33133",F,21,1
220298,Wireless Phone Charger,1,42.42,09/08/20 23:23,"889 2nd Ave, Minneapolis, MN 55111",M,20,1
220299,Bike Helmet,1,27.95,09/27/20 02:17,"568 3rd Lane, Las Vegas, NV 88901",F,86,4
220300,Shooter Video Game,1,59.99,09/30/20 14:30,"495 8th Rd, Omaha, NE 68007",M,28,2
220301,AA Batteries (12 Pack),1,11.95,09/01/20 23:54,"198 10th Ave, Miami, FL 33133",M,34,2
220302,AA Batteries (12 Pack),1,11.95,09/09/20 20:10,"700 Chestnut Lane, Miami, FL 33133",M,36,2
id,product,quantity,price,date,address,sex,age,age_group
220303,Snazzy Hair Clips (3 Pack),1,5.3,09/13/20 20:42,"564 8th Rd, Chicago, IL 60007",M,57,3
220304,Shooter Video Game,1,59.99,09/10/20 14:56,"858 Dogwood Blvd, New York City, NY 10001",F,39,2
